,price,location,url,date,title,numimage,text,condition,makemanufacturer,modelnamenumber,bicycleframematerial,bicycletype,braketype,electricassist,framesize,handlebartype,suspension,wheelsize,sizedimensions,serialnumber,paintcolor,yearmanufactured,days
2591,1895.0,newyork,https://newyork.craigslist.org/mnh/spo/d/woodstock-schwinn-spin-bikes-ac-power/7466173988.html,2022-04-02 15:37,Schwinn Spin Bikes - AC Power (TOP OF LINE!) Cardio Home Fitness GYM -,12.0,"If you're looking at this listing, you know this bike -- there's no 'selling' on it. It's top-of-the-line Schwinn.  It is FULLY UPGRADED (you can't anything more to make it fully-loaded!): - Morse Taper Triple Link Pedals - Echelon2G console (latest version) + Crank Power Mater (4iiii) - Weight Bars + Rack (4lb and 6lb)  ** And yes, it has the generator (and, the red light that comes on below it when riding).  Excellent condition; perfect functionality; cosmetic is 9 out of 10.  Cash deal / NO TAX!!!!!  There is an entire fleet of 30+ available. Whether it's one bike... 5, 10, 15, 20+ -- whatever it is, I'm sure I can accommodate. And, I GUARANTEE --- YOU WILL NOT FIND THIS BIKE (W/ ALL THE UPGRADES AND THE QUALITY OF IT) ANYWHERE ELSE FOR THIS PRICE ON THE PLANET! No way! I've actually looked all over the US to see what else is out there. NOPE!!! :)   ** IMPORTANT INFORMATION ** The Bikes are located on the West Coast (L.A.). Bikes will need to be shipped out this way. THERE ARE CARRIERS THAT I HAVE RELATIONSHIPS WITH THAT ARE MORE THAN 60-70% LESS THAN COMMERCIAL LTL CARRIERS!!!  ***** Sidenote -- IF you're interested in other bikes, I also have fleets of: - Schwinn AC Performance w/ Carbon Blue (white bikes) - 30+ (50 MORE IN MID-MAY) - Precor Rally (chain drive) (up to 90) - Star Trac Blade ION w/ console (chain drive) - (20)",4,1.0,1.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,24
2592,13.0,newyork,https://newyork.craigslist.org/lgi/bik/d/great-neck-several-used-bikes/7454178293.html,2022-04-02 08:06,several used bikes,0.0,Many bikes at reasonable prices.  Will only contact respondents who provide a contact phone #.,unknown,0.0,0.0,unknown,cruiser,unknown,0.0,3,unknown,0.0,25,0,0,0,0,24
2593,300.0,newyork,https://newyork.craigslist.org/mnh/bik/d/new-york-ecocross-hybrid-bamboo-bike/7465848973.html,2022-04-01 19:08,EcoCross Hybrid Bamboo Bike Frameset,11.0,"We have one in each size, 16"", 18"", and 20"". This is a brand new bike frameset still in the manufacturer's original, unopened box. Fork is included!  The Greenstar Bikes EcoCross Hybrid Bamboo Frame is a multi-purpose frame that can be used for any number of bike builds: mountain bike, hybrid bike, comfort bike, even a road bike. Perfect for streets, trails and off-roading. The bamboo and recycled 6061 aluminum lugged frame delivers an ultra smooth ride by absorbing micro vibrations. This frame weighs only about 5 pounds. See more details and specs at GreenstarBikes.com",4,1.0,1.0,composite,hybrid/comfort,unknown,0.0,2,unknown,0.0,29,0,0,0,0,24
2594,275.0,newyork,https://newyork.craigslist.org/brk/bik/d/brooklyn-ecocross-hybrid-bamboo-bike/7454246323.html,2022-04-01 17:38,EcoCross Hybrid Bamboo Bike Frameset,10.0,"I have one in each size, 16"", 18"", and 20"". This is a brand new bike frameset (frame + fork) still in the manufacturer's original, unopened box. Fork is included!  The Greenstar Bikes EcoCross Hybrid Bamboo Frame is a multi-purpose frame that can be used for any number of bike builds: mountain bike, hybrid bike, comfort bike, even a road bike. Perfect for streets, trails and off-roading. The bamboo and recycled 6061 aluminum lugged frame delivers an ultra smooth ride by absorbing micro vibrations. This frame weighs only about 5 pounds. See more details and specs at GreenstarBikes.com",4,0.0,0.0,aluminum,hybrid/comfort,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,24
2595,999.0,newyork,https://newyork.craigslist.org/mnh/bik/d/new-york-new-se-bikes-big-ripper-29-big/7454773630.html,2022-03-31 20:33,"New SE BIKES - Big Ripper 29"" - BIG WOODY - BMX BIKE",7.0,"The PK Ripper was the raddest, baddest, and most famous bike during the first BMX boom in the early 80s. Fast forward 40 years to today and now it’s the 29” Big Ripper that’s on top during the Big Bike BMX boom. This Big Ripper frame now comes equipped with an American bottom bracket and an OG seatstay wishbone plate just like the original PK Ripper. The 29” x 2.4” SE Bozack tires are just wide enough to give stability and cushion, but also roll extremely fast. Whether you are an old school BMX rider reliving your youth or a new school SE bike life rider raising it up, the Big Ripper is for you.     Key Features: Retro 6061 aluminum Big Ripper frame with Floval tubing, looptail rear end, American bottom bracket and classic PK Ripper wishbone plate Full Cr-Mo Landing Gear forks Cr-Mo Big Honkin’ cruiser bars Double-wall rims with sealed-bearing and high-flange hubs SE 3-piece V-Ridge cranks with alloy SE sprocket Authentic ODI Mushroom II grips with donuts SE Bozack 29” x 2.4” tires SE Flyer seat with SE bottle opener SE Racing padset (Wood Grain does not include padset) SE Wheelie pegs 32 pounds",4,0.0,0.0,aluminum,bmx,unknown,0.0,unknown,unknown,0.0,29,0,0,0,0,25
2596,250.0,newyork,https://newyork.craigslist.org/mnh/bik/d/new-york-bikes-blue-one-is-100/7452325641.html,2022-03-31 08:58,3 Bikes (blue one is $100.),3.0,"1 red mountain bike, 1 black single speed,  blue cruiser.  Robert  show contact info",unknown,0.0,0.0,steel,mountain,unknown,0.0,2,unknown,1.0,29,0,0,0,0,26
2597,620.0,newyork,https://newyork.craigslist.org/brk/bik/d/brooklyn-collective-bikes-c2/7464945315.html,2022-03-30 16:46,collective Bikes c2,3.0,Good condition  Ready for new owner,4,1.0,1.0,aluminum,bmx,hydraulic,0.0,3,special,0.0,27,0,0,0,0,26
2598,40.0,charlotte,https://charlotte.craigslist.org/bop/d/charlotte-bike-rack-for-bikes/7471195968.html,2022-04-18 18:05,Bike rack for 2 bikes,2.0,"Like new, used maybe 2 times, don’t need anymore.",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,7
2599,35.0,charlotte,https://charlotte.craigslist.org/bop/d/harrisburg-allen-bike-rack-bikes-trunk/7470863550.html,2022-04-18 09:53,ALLEN Bike Rack / 3 Bikes / Trunk Mount - LIKE NEW!,2.0,I have an Allen bike rack for sale. It is CLEAN and in LIKE NEW condition. It is designed to be trunk mounted on most vehicles and holds 3 bikes.,4,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,8
2600,35.0,charlotte,https://charlotte.craigslist.org/spo/d/harrisburg-bell-bike-rack-bikes-trunk/7470863346.html,2022-04-18 09:53,BELL Bike Rack / 3 Bikes / Trunk Mount / New In the Box - NEW!,2.0,"I have a Bell bike rack for sale.  It is CLEAN and in NEW condition.  This rack is designed to be trunk mounted and holds up to 3 bikes.  It fits most vehicles.  It's in the original box and removed for pictures only.  I'll be glad to test fit it on your vehicle, if desired.",4,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,8
2601,30.0,charlotte,https://charlotte.craigslist.org/bop/d/harrisburg-allen-bike-rack-bikes-trunk/7462503026.html,2022-04-18 09:54,ALLEN Bike Rack / 2 Bikes / Trunk Mount - LIKE NEW!,3.0,I have an Allen bike rack for sale.  It is CLEAN and in LIKE NEW condition.  It is designed to be trunk mounted on most vehicles and holds 2 bikes.,4,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,8
2602,300.0,charlotte,https://charlotte.craigslist.org/bik/d/charlotte-pair-of-schwinn-bikes-mens/7472508177.html,2022-04-17 17:38,Pair of Schwinn Bikes - 1 Men's & 1 Women's,6.0,2 Schwinn Network Bikes in perfect condtion.  Barely used!  1 Men's and 1 Women's.   Email if you'd like to purchase. Thanks!,unknown,0.0,0.0,steel,road,unknown,0.0,2,unknown,0.0,unknown,0,0,0,0,8
2603,300.0,charlotte,https://charlotte.craigslist.org/bik/d/charlotte-two-mountain-bikes-for-sale/7470457655.html,2022-04-12 15:58,two mountain bikes for sale,5.0,Schwynn hybrid- $200 Jeep Comanche- $100,4,0.0,0.0,unknown,mountain,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,13
2604,160.0,charlotte,https://charlotte.craigslist.org/bik/d/charlotte-2x-mountain-bikes-gauntlet-18/7469695195.html,2022-04-10 22:12,2x Mountain Bikes Gauntlet 18 Speed,7.0,Selling both bikes for $160.  Both bikes were stored inside and only used a few times.  Tires are in great condition and seats have been upgraded to bigger foam seats.  63x24x40 inches (LxWxH),4,1.0,1.0,steel,mountain,unknown,0.0,3,unknown,0.0,24,0,0,0,0,15
2605,40.0,charlotte,https://charlotte.craigslist.org/bik/d/charlotte-little-girls-bikes/7466633073.html,2022-04-03 19:35,Little girls bikes,3.0,2 little girls bicycles $20 each obo,unknown,0.0,0.0,unknown,kids,unknown,0.0,1,unknown,0.0,12,0,0,0,0,22
2606,10.0,charlotte,https://charlotte.craigslist.org/mpo/d/salisbury-msr-clutch-brake-levers-dirt/7465854793.html,2022-04-01 19:24,"MSR Clutch/Brake Levers Dirt Bikes ATV ""new""",6.0,"These are new MSR clutch or brake levers and one O'Neal lever set. Here is the inventory that I have: Qty- Part Number- Price 1- 34-1744- $8.00 2- 34-1746- $10.00 each 2- 34-1748- $12.00 each 1- 34-1749- $12.00 2- 34-1750- $10.00 each 1- 34-1752- $10.00 2- 34-1782- $10.00 each 2- 34-1783- $8.00 each 2- 34-1785- $12.00 each 1- 34-1786- $12.00 1- 34-1789- $10.00 2- 34-1790- $10.00 each 1- 34-1791- $8.00 1- O'Neal lever set- stock #3150-310-000- $10.00  See pictures for the part numbers and I also provided application charts in the pictures so you can see what would fit your machine. If you want to purchase, please provide me with the part number only, not your machine. Will update post as they sell. Thank you",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,24
2607,80.0,charlotte,https://charlotte.craigslist.org/bop/d/salisbury-bike-rack/7464399351.html,2022-03-29 12:11,Bike Rack,3.0,Saris Trunk Mount Bike Rack for 2 Bikes For more info go to Amazon.com and look for Saris Bones 805 2 Bike Trunk Mount.   About$192.00 out the door on Amazon,4,1.0,1.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,28
2608,75.0,charlotte,https://charlotte.craigslist.org/bik/d/concord-exercise-bikes/7463976348.html,2022-03-28 12:21,Exercise Bikes,2.0,"Exercise ""Spin"" Bikes .. I have 2 Gym Quality Bikes.",3,1.0,1.0,steel,unknown,mechanical,0.0,3,unknown,0.0,18,0,1,0,0,29
2609,30.0,charlotte,https://charlotte.craigslist.org/spo/d/mooresville-bike-rack-bikes/7463529541.html,2022-03-27 09:59,Bike Rack. 2 bikes,3.0,Allen Trunk Bike Rack  Holds 2 bikes  All straps included  Like-new  $30 or best offer,4,1.0,1.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,30
2610,15.0,charlotte,https://charlotte.craigslist.org/bik/d/salisbury-girls-bikes/7463201149.html,2022-03-26 12:21,2 GIRLS BIKES,3.0,2 used girls bikes. $15 each obo,3,0.0,0.0,steel,kids,unknown,0.0,2,unknown,0.0,20,0,0,0,0,31
2611,250.0,charlotte,https://charlotte.craigslist.org/wan/d/mooresville-wanted-old-vintage-bmx/7462600527.html,2022-03-24 22:19,Wanted Old Vintage BMX Bikes Bicycles,4.0,"I pay cash for older BMX bicycles. New or rusty, it doesn't matter. Please contact me via my cell phone, I am ready to buy",unknown,0.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,32
2612,100.0,charlotte,https://charlotte.craigslist.org/bik/d/huntersville-nishiki-mountain-bikes/7460993168.html,2022-03-21 10:41,2 NISHIKI MOUNTAIN BIKES,0.0,I have two nishiki mountain bikes in excellent condition for sale. These are about a year old and been VERY well taken care of.Ridden maybe 10 times if that . They normally go for $299 at Dick's sporting goods. I'm asking $100 each. I have a red one and a blue one. If interested text me at  show contact info . I'm located in Huntersville.,4,0.0,0.0,alloy,mountain,unknown,0.0,2,unknown,0.0,26,0,0,0,0,36
2613,200.0,charlotte,https://charlotte.craigslist.org/bik/d/harrisburg-bicycle-trek-adult-owner/7467209666.html,2022-04-18 20:59,Bicycle Trek - adult owner like new,4.0,"No issues, like new, adult owner rode twice down Virginia Creeper Trail.",4,0.0,0.0,aluminum,bmx,unknown,0.0,1,unknown,0.0,20,0,0,0,0,7
2614,40.0,charlotte,https://charlotte.craigslist.org/bik/d/charlotte-angry-birds-bicycle/7472956913.html,2022-04-18 19:04,Angry Birds Bicycle,7.0,"Angry Birds Bicycle  Frame/Fork: Steel monocoque frame with steel fork Wheels/Tires: 16"" pneumatic tires Drivetrain: Single speed Brakes/Cockpit: Rear coaster brake and rear hand brake, padded handlebar Extras: Training wheels, faceplate Get ready for adventure with the Angry Birds 16"" bicycle! It has a steel frame, a easy to use rear coaster brake plus rear handbrake, chain guard for safety, training wheels for learning, and a Angry Birds faceplate and pad for style. It also has a quick release seat for ""no tools"" seat adjustment. Street Flyers makes the bikes your kids love to ride. Featuring charaters from the Avengers, to Angry Birds, Lala Loopsy, and Irom-Man. The coolest little bikes on the sidewalk.",unknown,1.0,0.0,steel,kids,unknown,0.0,unknown,unknown,0.0,16,0,0,0,0,7
2615,750.0,charlotte,https://charlotte.craigslist.org/bik/d/charlotte-khs-grit-55-road-gravel-bike/7472941415.html,2022-04-18 18:26,KHS Grit 55 Road/Gravel bike,0.0,"Bought bike during pandemic, barely rode it. Upgraded the pedals, comes with air pump and lock.  https://khsbicycles.com/bikes/2020-khs-models/grit-55-20/",4,1.0,1.0,alloy,road,mechanical,0.0,3,special,0.0,29,0,1,0,0,7
2616,1400.0,charlotte,https://charlotte.craigslist.org/bop/d/huntersville-2022-aventon-ebike/7472772673.html,2022-04-18 13:12,2022 Aventon eBike electric bike Level Cruser,4.0,"As shown in the pictures, the front shock forks and front wheel became damaged after a tumble.  Also, the LCD display was damaged. I have decided to stop riding pedal/eBike bikes and would like to sell my Aventon Level.  The bike was purchased for $2100 three weeks ago and has only 50 miles on it.  The frame from above the forks including the handlebars and triple clamp, all the way to the back to rear tire assembly is still brand new.  The battery, charger, keys, manual, and entire rear wheel cassette and derailleur are also brand new and working.  The hydraulic brakes (hoses, reservoir, calipers and rotors) are all if perfect brand new working order.  All these good parts add up to $1800 as priced by Aventon.com site.  If interested in the entire working bike or just extra parts, please feel free to contact me by email as I am willing to part it out or sell it as a whole.  Thank you for reading and your consideration. J",4,1.0,1.0,unknown,unknown,hydraulic,0.0,unknown,unknown,0.0,unknown,1,0,0,0,8
2617,100.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-24-granite-peak-mountain-bike/7464454828.html,2022-04-18 12:50,"24"" GRANITE PEAK MOUNTAIN BIKE ( SERVICED )",9.0,"24"" GRANITE PEAK MOUNTAIN BIKE - LIKE NEW AND SERVICED - 18 SPEED - FRONT SUSPENSION - 15"" STEEL FRAME - WITH KICKSTAND - READY TO RIDE NOW !  - ( NOTE: I HAVE ANOTHER 24"" MOUNTAIN 21 SPEED IRONHORSE MAVERICK BIKE FOR $100.00 ALSO - ( NOTE: I ALSO HAVE OTHER BIKES FOR SALE , ALL SERVICED AND READY TO RIDE NOW ! -  SEE PIC )   - FORT MILL - PHONE:  show contact info  -- $100.00 EACH",4,1.0,1.0,steel,mountain,unknown,0.0,1,unknown,1.0,24,0,0,0,0,8
2618,100.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-bicycles-for-sale-all/7468248493.html,2022-04-18 12:50,"5 ) BICYCLES FOR SALE ,ALL SERVICED AND READY TO RIDE",7.0,"5 ) BICYCLES FOR SALE - SEE PIC  -  ALL SERVICED AND READY TO RIDE NOW ! - ALSO A 18"" GIRLS HELLO KITTY BIKE FOR $45.00 - ALSO 18"" PEACE GIRLS BIKE FOR $30.00 -  20"" 7 SPEED DUAL SUSPENSION MOUNTAIN BIKE FOR $70.00 - 2 ) 24"" LADIES OR GIRLS 18 SPEED MOUNTAIN BIKES FOR $100.00 EACH -  ( NOTE: I ALSO HAVE OTHER BIKES FOR SALE , ALL SERVICED AND READY TO RIDE NOW ! ) - SEE PIC - 1 MILE OFF EXT 88 FROM 77 FORT MILL - PHONE:  show contact info  -- THANKS FOR LOOKING !",4,1.0,0.0,steel,mountain,unknown,0.0,3,unknown,1.0,24,0,0,0,0,8
2619,45.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-18-girls-hello-kitty-bike/7468204976.html,2022-04-18 12:50,"18"" GIRLS HELLO KITTY BIKE - LIKE NEW !",17.0,"GIRLS 18"" HELLO KITTY BIKE - FRONT AND REAR HANDLE BAR AND PEDAL BRAKES - CARRY BASKET - WHITE WALL HELLO KITTY TIRES - WITH KICKSTAND - ( NOTE: I ALSO HAVE OTHER BIKES FOR SALE , ALL SERVICED AND READY TO RIDE NOW ! - SEE PICS - ) - - FORT MILL - PHONE:  show contact info  -- $45.00",4,1.0,0.0,steel,kids,unknown,0.0,2,unknown,0.0,18,0,0,0,0,8
2620,30.0,charlotte,https://charlotte.craigslist.org/bik/d/fort-mill-18-girl-peace-bike/7468215937.html,2022-04-18 12:48,"18"" GIRL PEACE BIKE",18.0,"18"" GIRLS PEACE BIKE - FRONT AND REAR HANDLE BAR AND PEDAL BRAKES - ( NOTE: I HAVE 8 OTHER BIKES FOR SALE , ALL SERVICED AND READY TO RIDE NOW ! SEE PICS ) - FORT MILL - PHONE:  show contact info  -- $30.00",4,1.0,1.0,steel,cruiser,unknown,0.0,2,unknown,0.0,18,0,0,0,0,8
2621,25.0,charlotte,https://charlotte.craigslist.org/ele/d/statesville-32in-flat-screen-tv-funai/7468858768.html,2022-04-18 09:52,32in flat screen tv funai cheap,0.0,"32 inch funai flat screen works great just got a bigger one. cheap and great for the kids to watch or play games on. not out alot of money if they break it. if interested text or call ill send pictures if interested thanks jim.  show contact info . I also got kids toys, walkers for kids, 2 20 ich bikes one new 1 used cheap.",3,0.0,0.0,unknown,kids,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,8
2622,20.0,charlotte,https://charlotte.craigslist.org/for/d/monroe-schwinn-girls-12-inch-balance/7463675130.html,2022-04-18 09:44,Schwinn girls 12 inch Balance Bike,0.0,Reduced and in very good working condition condition. This is the one that is pink and for girls and has adjustable seat and real tires with spoke rims and a place to put the child's feet! you will not find this on other balance bikes.  20 dollars is my price and at Amazon it is $74 and everywhere else $75 to $80. Text me for the pictures. Looks great and rolls perfect.  show contact info . Balance bikes are high and for good reason. They prepare a child to learn early how to ride a bike. Call  show contact info .,4,1.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,8
2623,1700.0,charlotte,https://charlotte.craigslist.org/tro/d/kill-devil-hills-1995-motorcycle-trailer/7472561095.html,2022-04-17 20:53,1995 motorcycle trailer,5.0,1995 motorcycle trailer holds 2 full dize roaf bikes. Stands up for garage wall storage. New tires and wheel bearings packed.,unknown,1.0,0.0,unknown,unknown,unknown,0.0,unknown,unknown,0.0,unknown,0,0,0,0,8
